"date","year","month","prov","cases","pop","prcp.0","prcp.1","prcp.2","prcp.3","prcp.4","prcp.5","prcp.6","par.0","par.1","par.2","par.3","par.4","par.5","par.6","nino34.0","nino34.1","nino34.2","nino34.3","nino34.4","nino34.5","nino34.6","nino34.7","nino34.8","nino34.9","nino34.10","nino34.11","nino34.12","ID.year","ID.month"
"2020-03-01",2020,3,"Santa Fe",8,3536418,93.2781765183154,71.2516598835336,87.5465856051927,178.122264875509,91.8446765710679,67.3783384638655,44.7552264203264,2.7,2.79,2.46,2.07,2.14,2.07,2.11,0.48,0.37,0.6,0.52,0.52,0.48,0.03,0.04,0.35,0.45,0.55,0.62,0.81,12,135
"2020-04-01",2020,4,"Santa Fe",6,3536418,102.435221639922,93.2781765183154,71.2516598835336,87.5465856051927,178.122264875509,91.8446765710679,67.3783384638655,1.64,2.7,2.79,2.46,2.07,2.14,2.07,0.36,0.48,0.37,0.6,0.52,0.52,0.48,0.03,0.04,0.35,0.45,0.55,0.62,12,136
"2020-05-01",2020,5,"Santa Fe",3,3536418,13.0499236722472,102.435221639922,93.2781765183154,71.2516598835336,87.5465856051927,178.122264875509,91.8446765710679,1.05,1.64,2.7,2.79,2.46,2.07,2.14,-0.27,0.36,0.48,0.37,0.6,0.52,0.52,0.48,0.03,0.04,0.35,0.45,0.55,12,137
"2020-06-01",2020,6,"Santa Fe",4,3536418,16.9373100325945,13.0499236722472,102.435221639922,93.2781765183154,71.2516598835336,87.5465856051927,178.122264875509,1.4,1.05,1.64,2.7,2.79,2.46,2.07,-0.34,-0.27,0.36,0.48,0.37,0.6,0.52,0.52,0.48,0.03,0.04,0.35,0.45,12,138
"2020-07-01",2020,7,"Santa Fe",1,3536418,3.28103019591257,16.9373100325945,13.0499236722472,102.435221639922,93.2781765183154,71.2516598835336,87.5465856051927,1.54,1.4,1.05,1.64,2.7,2.79,2.46,-0.3,-0.34,-0.27,0.36,0.48,0.37,0.6,0.52,0.52,0.48,0.03,0.04,0.35,12,139
"2020-08-01",2020,8,"Santa Fe",0,3536418,11.0250589380966,3.28103019591257,16.9373100325945,13.0499236722472,102.435221639922,93.2781765183154,71.2516598835336,1.1,1.54,1.4,1.05,1.64,2.7,2.79,-0.59,-0.3,-0.34,-0.27,0.36,0.48,0.37,0.6,0.52,0.52,0.48,0.03,0.04,12,140
"2020-09-01",2020,9,"Santa Fe",0,3536418,37.4600183560076,11.0250589380966,3.28103019591257,16.9373100325945,13.0499236722472,102.435221639922,93.2781765183154,1.56,1.1,1.54,1.4,1.05,1.64,2.7,-0.83,-0.59,-0.3,-0.34,-0.27,0.36,0.48,0.37,0.6,0.52,0.52,0.48,0.03,12,141
"2020-10-01",2020,10,"Santa Fe",0,3536418,94.4928315868983,37.4600183560076,11.0250589380966,3.28103019591257,16.9373100325945,13.0499236722472,102.435221639922,1.39,1.56,1.1,1.54,1.4,1.05,1.64,-1.26,-0.83,-0.59,-0.3,-0.34,-0.27,0.36,0.48,0.37,0.6,0.52,0.52,0.48,12,142
"2020-11-01",2020,11,"Santa Fe",1,3536418,85.9155116667087,94.4928315868983,37.4600183560076,11.0250589380966,3.28103019591257,16.9373100325945,13.0499236722472,1.03,1.39,1.56,1.1,1.54,1.4,1.05,-1.42,-1.26,-0.83,-0.59,-0.3,-0.34,-0.27,0.36,0.48,0.37,0.6,0.52,0.52,12,143
"2020-12-01",2020,12,"Santa Fe",3,3536418,89.3868981428314,85.9155116667087,94.4928315868983,37.4600183560076,11.0250589380966,3.28103019591257,16.9373100325945,1.32,1.03,1.39,1.56,1.1,1.54,1.4,-1.15,-1.42,-1.26,-0.83,-0.59,-0.3,-0.34,-0.27,0.36,0.48,0.37,0.6,0.52,12,144
